city,sub_city,name,description,rating,distance_km,latitude,longitude,partner_status,price_level,taste_rating,presentation_rating,portion_rating,promo,priceRange,opening_hours,aggregateRating,category_menus,menu_name,menu_description,menu_price
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,Nasi Ayam Pop,,35000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,Nasi Dendeng,,35000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,Nasi Paru,,35000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,Nasi Udang,,35000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,Nasi Udang +esteh Manis,,39000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,Nasi Cincang,,38000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,Nasi Cincang + Es Teh Manis,,43000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,Nasi Kikil,,43000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,Nasi Kikil +esteh Manis,,48000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,Nasi Asampadeh Daging Sapi,Nasi Putih Komplit Dengan Lalapan Dan Sambal Ditambah Lauk Daging Dengan Rasa Authentic Asam Pedas,40000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Menu,PAKET 2 NASI RENDANG DITAMBAH  2 ESTEH MANIS DAN KRUPUK,Komplit Lalap Dan Sayuran,80000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Makan Enak Plus Plus,Nasi Ayam Bumbu Rendang Plus 2  Kerupuk Aci,Nasi Dengan Lauk Ayam Bumbu Rendang Plus 2 Kerupuk Aci,36000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Makan Enak Plus Plus,Nasi Ayam Gule Plus 2 Kerupuk Aci,Nasi Dengan Lauk Ayam Gule Plus 2 Kerupuk Aci,36000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Makan Enak Plus Plus,Nasi Rendang Plus 2 Kerupuk Aci,Nasi Dengan Lauk Rendang Plus 2 Kerupuk Aci,36000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Nasi Ayam + Perkedel Kentang / Jagung,Ayam bakar. . goreng. . gule. . balado / ayam rendang,38000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Nasi Telor Balado + Perkedel Kentang / Jagung,,27000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Nasi Ayam + Es Teh Manis / Hangat,Ayam bakar. . goreng. . gule. . balado. . / ayam rendang,39000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Nasi Ikan + Es Teh Manis / Hangat,,39000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Nasi Ayam Goreng + Kerupuk Aci + Es Nutrisari,"Ayam Goreng, Satu Kerupuk Aci Plus Es Nutrisari",40000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,2 Nasi Ayam + 2 Ice Nutrisari,,85000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,2 Nasi Ikan + 2 ice Nutrisari,,85000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Nasi Rendang + Perkedel Kentang Atau Jagung,,38000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Nasi Telor Dadar + Perkedel Kentang / Jagung,,27000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Nasi Rendang + Es Teh Manis / Hangat,,39000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Paket Nasi Ayam Plus Jengkol,,39000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Paket Nasi Rendang Plus Jengkol,,39000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Paket Nasi Ikan Plus Jengkol,,39000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Nasi Telor + Jengkol,TELOR DADAR. . CEPLOK. / BALADO + JENGKOL,29000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Paket Ayam Jengkol + Terong,ayam..bakar..ayam rendang..ayam gule/ ayam goreng,40000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Paket Rame Rame 5 Bungkus Nasi + Es Teh Manis / Hangat,2 Nasi Rendang Dan 3 Nasi Ayam  Plus 5 Es  Teh Manis,155000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,Nasi Rendang + Kerupuk Aci + Es Nutrisari,"Nasi Rendang, Satu Kerupuk Aci Plus Es Nutrisari",40000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Paket,2 Nasi Rendang + 2 Ice Nutrisari,,85000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Porsi Asampadeh Ikan,,30000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Porsi Ikan Tongkol Balado,,26000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Porsi Ikan Patin Balado,,26000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Porsi Ikan Kembung Salem Balado,,26000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Porsi Cumi,,35000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Porsi Nasi Putih,,14000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Perkedel Jagung,Satu Perkedel Jagung,5000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Porsi Ayam Bumbu Rendang,,27000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Porsi Gulai Ayam,,27000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Porsi Ayam Goreng,,27000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Telor Bulat Balado,,13000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Porsi Telor Gule Kuning,,13000
bandung,bandung,"Lapau Nasi Mak Uncu, Dalem Kaum",,4.9,,-6.922724,107.608812,,,,,,,16rb-40rb,Senin:0:0-5:0; Senin:8:0-23:59; Selasa:0:0-5:0; Selasa:8:0-23:59; Rabu:0:0-5:0; Rabu:8:0-23:59; Kamis:0:0-5:0; Kamis:8:0-23:59; Jumat:0:0-5:0; Jumat:8:0-23:59; Sabtu:0:0-5:0; Sabtu:8:0-23:59; Minggu:0:0-5:0; Minggu:8:0-23:59,"ratingCount:6133, ratingValue:4.9",Porsi Lauk,Kerupuk Aci,,1250
